COM,REG,DEP,TNCC,NCC,NCCENR
63097,84,63,0,CHASSAGNE,Chassagne
63098,84,63,0,CHASTREIX,Chastreix
63099,84,63,0,CHATEAUGAY,Châteaugay
63100,84,63,0,CHATEAUNEUF LES BAINS,Châteauneuf-les-Bains
63101,84,63,0,CHATEAU SUR CHER,Château-sur-Cher
63102,84,63,0,CHATELDON,Châteldon
63103,84,63,0,CHATEL GUYON,Châtel-Guyon
63104,84,63,3,CHAULME,Chaulme
63105,84,63,0,CHAUMONT LE BOURG,Chaumont-le-Bourg
63106,84,63,0,CHAURIAT,Chauriat
63107,84,63,0,CHAVAROUX,Chavaroux
63108,84,63,2,CHEIX,Cheix
63109,84,63,0,CHIDRAC,Chidrac
63110,84,63,0,CISTERNES LA FORET,Cisternes-la-Forêt
63111,84,63,0,CLEMENSAT,Clémensat
63112,84,63,0,CLERLANDE,Clerlande
63113,84,63,0,CLERMONT FERRAND,Clermont-Ferrand
63114,84,63,0,COLLANGES,Collanges
63115,84,63,0,COMBRAILLES,Combrailles
63116,84,63,0,COMBRONDE,Combronde
63117,84,63,0,COMPAINS,Compains
63118,84,63,0,CONDAT EN COMBRAILLE,Condat-en-Combraille
63119,84,63,0,CONDAT LES MONTBOISSIER,Condat-lès-Montboissier
63120,84,63,0,CORENT,Corent
63121,84,63,0,COUDES,Coudes
63122,84,63,0,COURGOUL,Courgoul
63123,84,63,0,COURNOLS,Cournols
63124,84,63,0,COURNON D AUVERGNE,Cournon-d'Auvergne
63125,84,63,0,COURPIERE,Courpière
63126,84,63,2,CREST,Crest
63128,84,63,0,CREVANT LAVEINE,Crevant-Laveine
63129,84,63,0,CROS,Cros
63130,84,63,3,CROUZILLE,Crouzille
63131,84,63,0,CULHAT,Culhat
63132,84,63,0,CUNLHAT,Cunlhat
63134,84,63,0,DAUZAT SUR VODABLE,Dauzat-sur-Vodable
63135,84,63,0,DAVAYAT,Davayat
63136,84,63,0,DOMAIZE,Domaize
63137,84,63,0,DORANGES,Doranges
63138,84,63,0,DORAT,Dorat
63139,84,63,0,DORE L EGLISE,Dore-l'Église
63140,84,63,0,DURMIGNAT,Durmignat
63141,84,63,0,DURTOL,Durtol
63142,84,63,1,ECHANDELYS,Échandelys
63143,84,63,1,EFFIAT,Effiat
63144,84,63,1,EGLISENEUVE D ENTRAIGUES,Égliseneuve-d'Entraigues
63145,84,63,1,EGLISENEUVE DES LIARDS,Égliseneuve-des-Liards
63146,84,63,1,EGLISENEUVE PRES BILLOM,Égliseneuve-près-Billom
63147,84,63,1,EGLISOLLES,Églisolles
63148,84,63,1,ENNEZAT,Ennezat
63149,84,63,1,ENTRAIGUES,Entraigues
63150,84,63,1,ENVAL,Enval
63151,84,63,1,ESCOUTOUX,Escoutoux
63152,84,63,1,ESPINASSE,Espinasse
63153,84,63,1,ESPINCHAL,Espinchal
63154,84,63,1,ESPIRAT,Espirat
63155,84,63,1,ESTANDEUIL,Estandeuil
63156,84,63,1,ESTEIL,Esteil
63157,84,63,0,FAYET LE CHATEAU,Fayet-le-Château
63158,84,63,0,FAYET RONAYE,Fayet-Ronaye
63159,84,63,0,FERNOEL,Fernoël
63160,84,63,1,AULHAT FLAT,Aulhat-Flat
63161,84,63,3,FORIE,Forie
63162,84,63,0,FOURNOLS,Fournols
63163,84,63,0,GELLES,Gelles
63164,84,63,0,GERZAT,Gerzat
63165,84,63,0,GIAT,Giat
63166,84,63,0,GIGNAT,Gignat
63167,84,63,0,GIMEAUX,Gimeaux
63168,84,63,0,GLAINE MONTAIGUT,Glaine-Montaigut
63169,84,63,3,GODIVELLE,Godivelle
63170,84,63,3,GOUTELLE,Goutelle
63171,84,63,0,GOUTTIERES,Gouttières
63172,84,63,0,GRANDEYROLLES,Grandeyrolles
63173,84,63,0,GRANDRIF,Grandrif
63174,84,63,0,GRANDVAL,Grandval
63175,84,63,1,HERMENT,Herment
63176,84,63,1,HEUME L EGLISE,Heume-l'Église
63177,84,63,1,ISSERTEAUX,Isserteaux
63178,84,63,1,ISSOIRE,Issoire
63179,84,63,0,JOB,Job
63180,84,63,0,JOZE,Joze
63181,84,63,0,JOZERAND,Jozerand
63182,84,63,0,JUMEAUX,Jumeaux
63183,84,63,0,LABESSETTE,Labessette
63184,84,63,0,LACHAUX,Lachaux
63185,84,63,0,LAMONTGIE,Lamontgie
63186,84,63,0,LANDOGNE,Landogne
63187,84,63,0,LAPEYROUSE,Lapeyrouse
63188,84,63,0,LAPS,Laps
63189,84,63,0,LAQUEUILLE,Laqueuille
63190,84,63,0,LARODDE,Larodde
63191,84,63,0,LASTIC,Lastic
63192,84,63,3,TOUR D AUVERGNE,Tour-d'Auvergne
63193,84,63,0,LEMPDES,Lempdes
63194,84,63,0,LEMPTY,Lempty
63195,84,63,0,LEZOUX,Lezoux
63196,84,63,0,LIMONS,Limons
63197,84,63,0,LISSEUIL,Lisseuil
63198,84,63,0,LOUBEYRAT,Loubeyrat
63199,84,63,0,LUDESSE,Ludesse
63200,84,63,0,LUSSAT,Lussat
63201,84,63,0,LUZILLAT,Luzillat
63202,84,63,0,MADRIAT,Madriat
63203,84,63,0,MALAUZAT,Malauzat
63204,84,63,0,MALINTRAT,Malintrat
63205,84,63,0,MANGLIEU,Manglieu
63206,84,63,0,MANZAT,Manzat
63207,84,63,0,MARAT,Marat
63208,84,63,0,MARCILLAT,Marcillat
63209,84,63,0,MAREUGHEOL,Mareugheol
63210,84,63,0,MARINGUES,Maringues
63211,84,63,0,MARSAC EN LIVRADOIS,Marsac-en-Livradois
63212,84,63,0,MARSAT,Marsat
63213,84,63,4,MARTRES D ARTIERE,Martres-d'Artière
63214,84,63,4,MARTRES DE VEYRE,Martres-de-Veyre
63215,84,63,0,MARTRES SUR MORGE,Martres-sur-Morge
63216,84,63,0,MAUZUN,Mauzun
63218,84,63,0,MAYRES,Mayres
63219,84,63,0,MAZAYE,Mazaye
63220,84,63,0,MAZOIRES,Mazoires
63221,84,63,0,MEDEYROLLES,Medeyrolles
63222,84,63,0,MEILHAUD,Meilhaud
63223,84,63,0,MENAT,Menat
63224,84,63,0,MENETROL,Ménétrol
63225,84,63,0,MESSEIX,Messeix
63226,84,63,0,MUR SUR ALLIER,Mur-sur-Allier
63227,84,63,0,MIREFLEURS,Mirefleurs
63228,84,63,0,MIREMONT,Miremont
63229,84,63,0,MOISSAT,Moissat
63230,84,63,2,MONESTIER,Monestier
63231,84,63,3,MONNERIE LE MONTEL,Monnerie-le-Montel
63232,84,63,0,MONS,Mons
63233,84,63,0,MONTAIGUT EN COMBRAILLE,Montaigut-en-Combraille
63234,84,63,0,MONTAIGUT LE BLANC,Montaigut-le-Blanc
63235,84,63,0,MONTCEL,Montcel
63236,84,63,0,MONT DORE,Mont-Dore
63237,84,63,0,MONTEL DE GELAT,Montel-de-Gelat
63238,84,63,0,MONTFERMY,Montfermy
63239,84,63,0,MONTMORIN,Montmorin
63240,84,63,0,MONTPENSIER,Montpensier
63241,84,63,0,MONTPEYROUX,Montpeyroux
63242,84,63,0,MORIAT,Moriat
63243,84,63,0,MOUREUILLE,Moureuille
63244,84,63,0,CHAMBARON SUR MORGE,Chambaron sur Morge
63245,84,63,0,MOZAC,Mozac
63246,84,63,0,MURAT LE QUAIRE,Murat-le-Quaire
63247,84,63,0,MUROL,Murol
63248,84,63,0,NEBOUZAT,Nébouzat
63249,84,63,0,NERONDE SUR DORE,Néronde-sur-Dore
63250,84,63,0,NESCHERS,Neschers
63251,84,63,0,NEUF EGLISE,Neuf-Église
63252,84,63,0,NEUVILLE,Neuville
63253,84,63,0,NOALHAT,Noalhat
63254,84,63,0,NOHANENT,Nohanent
63255,84,63,0,NONETTE ORSONNETTE,Nonette-Orsonnette
63256,84,63,0,NOVACELLES,Novacelles
63257,84,63,1,OLBY,Olby
63258,84,63,1,OLLIERGUES,Olliergues
63259,84,63,1,OLLOIX,Olloix
63260,84,63,1,OLMET,Olmet
63261,84,63,1,ORBEIL,Orbeil
63262,84,63,1,ORCET,Orcet
63263,84,63,1,ORCINES,Orcines
63264,84,63,1,ORCIVAL,Orcival
63265,84,63,1,ORLEAT,Orléat
63267,84,63,0,PALLADUC,Palladuc
63268,84,63,0,PARDINES,Pardines
63269,84,63,0,PARENT,Parent
63270,84,63,0,PARENTIGNAT,Parentignat
63271,84,63,0,PASLIERES,Paslières
63272,84,63,0,PERIGNAT LES SARLIEVE,Pérignat-lès-Sarliève
63273,84,63,0,PERIGNAT SUR ALLIER,Pérignat-sur-Allier
63274,84,63,0,PERPEZAT,Perpezat
63275,84,63,0,PERRIER,Perrier
63276,84,63,0,PESCHADOIRES,Peschadoires
63277,84,63,0,PESLIERES,Peslières
63278,84,63,0,PESSAT VILLENEUVE,Pessat-Villeneuve
63279,84,63,0,PICHERANDE,Picherande
63280,84,63,0,PIGNOLS,Pignols
63281,84,63,0,PIONSAT,Pionsat
63282,84,63,0,PLAUZAT,Plauzat
63283,84,63,0,PONTAUMUR,Pontaumur
63284,84,63,0,PONT DU CHATEAU,Pont-du-Château
63285,84,63,0,PONTGIBAUD,Pontgibaud
63286,84,63,0,POUZOL,Pouzol
63287,84,63,4,PRADEAUX,Pradeaux
63288,84,63,0,PROMPSAT,Prompsat
63289,84,63,0,PRONDINES,Prondines
63290,84,63,0,PULVERIERES,Pulvérières
63291,84,63,0,PUY GUILLAUME,Puy-Guillaume
63292,84,63,0,PUY SAINT GULMIER,Puy-Saint-Gulmier
63293,84,63,2,QUARTIER,Quartier
63294,84,63,0,QUEUILLE,Queuille
63295,84,63,0,RANDAN,Randan
63296,84,63,0,RAVEL,Ravel
63297,84,63,0,REIGNAT,Reignat
63298,84,63,3,RENAUDIE,Renaudie
63299,84,63,0,RENTIERES,Rentières
63300,84,63,0,RIOM,Riom
63301,84,63,0,RIS,Ris
63302,84,63,3,ROCHE BLANCHE,Roche-Blanche
63303,84,63,0,ROCHE CHARLES LA MAYRAND,Roche-Charles-la-Mayrand
63304,84,63,0,ROCHE D AGOUX,Roche-d'Agoux
63305,84,63,0,ROCHEFORT MONTAGNE,Rochefort-Montagne
63306,84,63,3,ROCHE NOIRE,Roche-Noire
63307,84,63,0,ROMAGNAT,Romagnat
63308,84,63,0,ROYAT,Royat
63309,84,63,0,SAILLANT,Saillant
63310,84,63,0,SAINTE AGATHE,Sainte-Agathe
63311,84,63,0,SAINT AGOULIN,Saint-Agoulin
63312,84,63,0,SAINT ALYRE D ARLANC,Saint-Alyre-d'Arlanc
63313,84,63,0,SAINT ALYRE ES MONTAGNE,Saint-Alyre-ès-Montagne
63314,84,63,0,SAINT AMANT ROCHE SAVINE,Saint-Amant-Roche-Savine
63315,84,63,0,SAINT AMANT TALLENDE,Saint-Amant-Tallende
63317,84,63,0,SAINT ANDRE LE COQ,Saint-André-le-Coq
63318,84,63,0,SAINT ANGEL,Saint-Angel
63319,84,63,0,SAINT ANTHEME,Saint-Anthème
63320,84,63,0,SAINT AVIT,Saint-Avit
63321,84,63,0,SAINT BABEL,Saint-Babel
63322,84,63,0,SAINT BEAUZIRE,Saint-Beauzire
63323,84,63,0,SAINT BONNET LE BOURG,Saint-Bonnet-le-Bourg
63324,84,63,0,SAINT BONNET LE CHASTEL,Saint-Bonnet-le-Chastel
63325,84,63,0,SAINT BONNET LES ALLIER,Saint-Bonnet-lès-Allier
63326,84,63,0,SAINT BONNET PRES ORCIVAL,Saint-Bonnet-près-Orcival
63327,84,63,0,SAINT BONNET PRES RIOM,Saint-Bonnet-près-Riom
63328,84,63,0,SAINTE CATHERINE,Sainte-Catherine
63329,84,63,0,SAINTE CHRISTINE,Sainte-Christine
63330,84,63,0,SAINT CIRGUES SUR COUZE,Saint-Cirgues-sur-Couze
63331,84,63,0,SAINT CLEMENT DE VALORGUE,Saint-Clément-de-Valorgue
63332,84,63,0,SAINT CLEMENT DE REGNAT,Saint-Clément-de-Régnat
63333,84,63,0,SAINT DENIS COMBARNAZAT,Saint-Denis-Combarnazat
63334,84,63,0,SAINT DIER D AUVERGNE,Saint-Dier-d'Auvergne
63335,84,63,0,SAINT DIERY,Saint-Diéry
63336,84,63,0,SAINT DONAT,Saint-Donat
63337,84,63,0,SAINT ELOY LA GLACIERE,Saint-Éloy-la-Glacière
63338,84,63,0,SAINT ELOY LES MINES,Saint-Éloy-les-Mines
63339,84,63,0,SAINT ETIENNE DES CHAMPS,Saint-Étienne-des-Champs
63340,84,63,0,SAINT ETIENNE SUR USSON,Saint-Étienne-sur-Usson
63341,84,63,0,SAINT FERREOL DES COTES,Saint-Ferréol-des-Côtes
63342,84,63,0,SAINT FLORET,Saint-Floret
63343,84,63,0,SAINT FLOUR L ETANG,Saint-Flour-l'Étang
63344,84,63,0,SAINT GAL SUR SIOULE,Saint-Gal-sur-Sioule
63345,84,63,0,SAINT GENES CHAMPANELLE,Saint-Genès-Champanelle
63346,84,63,0,SAINT GENES CHAMPESPE,Saint-Genès-Champespe
63347,84,63,0,SAINT GENES DU RETZ,Saint-Genès-du-Retz
63348,84,63,0,SAINT GENES LA TOURETTE,Saint-Genès-la-Tourette
63349,84,63,0,SAINT GEORGES DE MONS,Saint-Georges-de-Mons
63350,84,63,0,SAINT GEORGES SUR ALLIER,Saint-Georges-sur-Allier
63351,84,63,0,SAINT GERMAIN PRES HERMENT,Saint-Germain-près-Herment
63352,84,63,0,SAINT GERMAIN LEMBRON,Saint-Germain-Lembron
63353,84,63,0,SAINT GERMAIN L HERM,Saint-Germain-l'Herm
63354,84,63,0,SAINT GERVAIS D AUVERGNE,Saint-Gervais-d'Auvergne
63355,84,63,0,SAINT GERVAIS SOUS MEYMONT,Saint-Gervais-sous-Meymont
63356,84,63,0,SAINT GERVAZY,Saint-Gervazy
63357,84,63,0,SAINT HERENT,Saint-Hérent
63358,84,63,0,SAINT HILAIRE LA CROIX,Saint-Hilaire-la-Croix
63359,84,63,0,SAINT HILAIRE LES MONGES,Saint-Hilaire-les-Monges
63360,84,63,0,SAINT HILAIRE,Saint-Hilaire
63362,84,63,0,SAINT IGNAT,Saint-Ignat
63363,84,63,0,SAINT JACQUES D AMBUR,Saint-Jacques-d'Ambur
63364,84,63,0,SAINT JEAN D HEURS,Saint-Jean-d'Heurs
63365,84,63,0,SAINT JEAN DES OLLIERES,Saint-Jean-des-Ollières
63366,84,63,0,SAINT JEAN EN VAL,Saint-Jean-en-Val
63367,84,63,0,SAINT JEAN SAINT GERVAIS,Saint-Jean-Saint-Gervais
63368,84,63,0,SAINT JULIEN DE COPPEL,Saint-Julien-de-Coppel
63369,84,63,0,SAINT JULIEN LA GENESTE,Saint-Julien-la-Geneste
63370,84,63,0,SAINT JULIEN PUY LAVEZE,Saint-Julien-Puy-Lavèze
63371,84,63,0,SAINT JUST,Saint-Just
63372,84,63,0,SAINT LAURE,Saint-Laure
63373,84,63,0,SAINT MAIGNER,Saint-Maigner
63374,84,63,0,SAINT MARTIN DES OLMES,Saint-Martin-des-Olmes
63375,84,63,0,SAINT MARTIN DES PLAINS,Saint-Martin-des-Plains
63376,84,63,0,SAINT MARTIN D OLLIERES,Saint-Martin-d'Ollières
63377,84,63,0,SAINT MAURICE PRES PIONSAT,Saint-Maurice-près-Pionsat
63378,84,63,0,SAINT MAURICE,Saint-Maurice
63379,84,63,0,SAINT MYON,Saint-Myon
63380,84,63,0,SAINT NECTAIRE,Saint-Nectaire
63381,84,63,0,SAINT OURS,Saint-Ours
63382,84,63,0,SAINT PARDOUX,Saint-Pardoux
63383,84,63,0,SAINT PIERRE COLAMINE,Saint-Pierre-Colamine
63384,84,63,0,SAINT PIERRE LA BOURLHONNE,Saint-Pierre-la-Bourlhonne
63385,84,63,0,SAINT PIERRE LE CHASTEL,Saint-Pierre-le-Chastel
63386,84,63,0,SAINT PIERRE ROCHE,Saint-Pierre-Roche
63387,84,63,0,SAINT PRIEST BRAMEFANT,Saint-Priest-Bramefant
63388,84,63,0,SAINT PRIEST DES CHAMPS,Saint-Priest-des-Champs
63389,84,63,0,SAINT QUENTIN SUR SAUXILLANGES,Saint-Quentin-sur-Sauxillanges
63390,84,63,0,SAINT QUINTIN SUR SIOULE,Saint-Quintin-sur-Sioule
63391,84,63,0,SAINT REMY DE BLOT,Saint-Rémy-de-Blot
63392,84,63,0,SAINT REMY DE CHARGNAT,Saint-Rémy-de-Chargnat
63393,84,63,0,SAINT REMY SUR DUROLLE,Saint-Rémy-sur-Durolle
63394,84,63,0,SAINT ROMAIN,Saint-Romain
63395,84,63,0,SAINT SANDOUX,Saint-Sandoux
63396,84,63,0,SAINT SATURNIN,Saint-Saturnin
63397,84,63,0,SAINT SAUVES D AUVERGNE,Saint-Sauves-d'Auvergne
63398,84,63,0,SAINT SAUVEUR LA SAGNE,Saint-Sauveur-la-Sagne
63399,84,63,0,SAINT SULPICE,Saint-Sulpice
63400,84,63,0,SAINT SYLVESTRE PRAGOULIN,Saint-Sylvestre-Pragoulin
63401,84,63,0,SAINT VICTOR LA RIVIERE,Saint-Victor-la-Rivière
63402,84,63,0,SAINT VICTOR MONTVIANEIX,Saint-Victor-Montvianeix
63403,84,63,0,SAINT VINCENT,Saint-Vincent
63404,84,63,0,SAINT YVOINE,Saint-Yvoine
63405,84,63,0,SALLEDES,Sallèdes
63406,84,63,0,SARDON,Sardon
63407,84,63,0,SAULZET LE FROID,Saulzet-le-Froid
63408,84,63,0,SAURET BESSERVE,Sauret-Besserve
63409,84,63,0,SAURIER,Saurier
63410,84,63,0,SAUVAGNAT,Sauvagnat
63411,84,63,0,SAUVAGNAT SAINTE MARTHE,Sauvagnat-Sainte-Marthe
63412,84,63,0,SAUVESSANGES,Sauvessanges
63413,84,63,3,SAUVETAT,Sauvetat
63414,84,63,0,SAUVIAT,Sauviat
63415,84,63,0,SAUXILLANGES,Sauxillanges
63416,84,63,0,SAVENNES,Savennes
63417,84,63,0,SAYAT,Sayat
63418,84,63,0,SERMENTIZON,Sermentizon
63419,84,63,0,SERVANT,Servant
63420,84,63,0,SEYCHALLES,Seychalles
63421,84,63,0,SINGLES,Singles
63422,84,63,0,SOLIGNAT,Solignat
63423,84,63,0,SUGERES,Sugères
63424,84,63,0,SURAT,Surat
63425,84,63,0,TALLENDE,Tallende
63426,84,63,0,TAUVES,Tauves
63427,84,63,0,TEILHEDE,Teilhède
63428,84,63,0,TEILHET,Teilhet
63429,84,63,0,TERNANT LES EAUX,Ternant-les-Eaux
63430,84,63,0,THIERS,Thiers
63431,84,63,0,THIOLIERES,Thiolières
63432,84,63,0,THURET,Thuret
63433,84,63,0,TORTEBESSE,Tortebesse
63434,84,63,0,TOURS SUR MEYMONT,Tours-sur-Meymont
63435,84,63,0,TOURZEL RONZIERES,Tourzel-Ronzières
63436,84,63,0,TRALAIGUES,Tralaigues
63437,84,63,0,TREMOUILLE SAINT LOUP,Trémouille-Saint-Loup
63438,84,63,0,TREZIOUX,Trézioux
63439,84,63,1,USSON,Usson
63440,84,63,0,VALBELEIX,Valbeleix
63441,84,63,0,VALCIVIERES,Valcivières
63442,84,63,0,VALZ SOUS CHATEAUNEUF,Valz-sous-Châteauneuf
63443,84,63,0,VARENNES SUR MORGE,Varennes-sur-Morge
63444,84,63,0,VARENNES SUR USSON,Varennes-sur-Usson
63445,84,63,0,VASSEL,Vassel
63446,84,63,0,VENSAT,Vensat
63447,84,63,0,VERGHEAS,Vergheas
63448,84,63,0,LE VERNET CHAMEANE,Le Vernet-Chaméane
63449,84,63,2,VERNET SAINTE MARGUERITE,Vernet-Sainte-Marguerite
63450,84,63,0,VERNEUGHEOL,Verneugheol
63451,84,63,0,VERNINES,Vernines
63452,84,63,0,VERRIERES,Verrières
63453,84,63,0,VERTAIZON,Vertaizon
63454,84,63,0,VERTOLAYE,Vertolaye
63455,84,63,0,VEYRE MONTON,Veyre-Monton
63456,84,63,0,VICHEL,Vichel
63457,84,63,0,VIC LE COMTE,Vic-le-Comte
63458,84,63,0,VILLENEUVE,Villeneuve
63459,84,63,0,VILLENEUVE LES CERFS,Villeneuve-les-Cerfs
63460,84,63,0,VILLOSSANGES,Villossanges
63461,84,63,0,VINZELLES,Vinzelles
63462,84,63,0,VIRLET,Virlet
63463,84,63,0,VISCOMTAT,Viscomtat
63464,84,63,0,VITRAC,Vitrac
63465,84,63,0,VIVEROLS,Viverols
63466,84,63,0,VODABLE,Vodable
63467,84,63,0,VOINGT,Voingt
63468,84,63,0,VOLLORE MONTAGNE,Vollore-Montagne
63469,84,63,0,VOLLORE VILLE,Vollore-Ville
63470,84,63,0,VOLVIC,Volvic
63471,84,63,1,YOUX,Youx
63472,84,63,1,YRONDE ET BURON,Yronde-et-Buron
63473,84,63,1,YSSAC LA TOURETTE,Yssac-la-Tourette
64001,75,64,1,AAST,Aast
64002,75,64,1,ABERE,Abère
64003,75,64,1,ABIDOS,Abidos
64004,75,64,1,ABITAIN,Abitain
64005,75,64,1,ABOS,Abos
64006,75,64,1,ACCOUS,Accous
64007,75,64,1,AGNOS,Agnos
64008,75,64,1,AHAXE ALCIETTE BASCASSAN,Ahaxe-Alciette-Bascassan
64009,75,64,1,AHETZE,Ahetze
64010,75,64,1,AICIRITS CAMOU SUHAST,Aïcirits-Camou-Suhast
64011,75,64,1,AINCILLE,Aincille
64012,75,64,1,AINHARP,Ainharp
64013,75,64,1,AINHICE MONGELOS,Ainhice-Mongelos
64014,75,64,1,AINHOA,Ainhoa
64015,75,64,1,ALCAY ALCABEHETY SUNHARETTE,Alçay-Alçabéhéty-Sunharette
64016,75,64,1,ALDUDES,Aldudes
64017,75,64,1,ALOS SIBAS ABENSE,Alos-Sibas-Abense
64018,75,64,1,AMENDEUIX ONEIX,Amendeuix-Oneix
64019,75,64,1,AMOROTS SUCCOS,Amorots-Succos
64021,75,64,1,ANDOINS,Andoins
64022,75,64,1,ANDREIN,Andrein
64023,75,64,1,ANGAIS,Angaïs
64024,75,64,1,ANGLET,Anglet
64025,75,64,1,ANGOUS,Angous
64026,75,64,1,ANHAUX,Anhaux
64027,75,64,1,ANOS,Anos
64028,75,64,1,ANOYE,Anoye
64029,75,64,1,ARAMITS,Aramits
64031,75,64,1,ARANCOU,Arancou
64032,75,64,1,ARAUJUZON,Araujuzon
64033,75,64,1,ARAUX,Araux
64034,75,64,1,ARBERATS SILLEGUE,Arbérats-Sillègue
64035,75,64,1,ARBONNE,Arbonne
64036,75,64,1,ARBOUET SUSSAUTE,Arbouet-Sussaute
64037,75,64,1,ARBUS,Arbus
64038,75,64,1,ARCANGUES,Arcangues
64039,75,64,1,AREN,Aren
64040,75,64,1,ARETTE,Arette
64041,75,64,1,ARESSY,Aressy
64042,75,64,1,ARGAGNON,Argagnon
64043,75,64,1,ARGELOS,Argelos
64044,75,64,1,ARGET,Arget
64045,75,64,1,ARHANSUS,Arhansus
64046,75,64,1,ARMENDARITS,Armendarits
64047,75,64,1,ARNEGUY,Arnéguy
64048,75,64,1,ARNOS,Arnos
64049,75,64,1,AROUE ITHOROTS OLHAIBY,Aroue-Ithorots-Olhaïby
64050,75,64,1,ARRAST LARREBIEU,Arrast-Larrebieu
64051,75,64,1,ARRAUTE CHARRITTE,Arraute-Charritte
64052,75,64,1,ARRICAU BORDES,Arricau-Bordes
64053,75,64,1,ARRIEN,Arrien
64054,75,64,1,ARROS DE NAY,Arros-de-Nay
64056,75,64,1,ARROSES,Arrosès
64057,75,64,1,ARTHEZ DE BEARN,Arthez-de-Béarn
64058,75,64,1,ARTHEZ D ASSON,Arthez-d'Asson
64059,75,64,1,ARTIGUELOUTAN,Artigueloutan
64060,75,64,1,ARTIGUELOUVE,Artiguelouve
64061,75,64,1,ARTIX,Artix
64062,75,64,1,ARUDY,Arudy
64063,75,64,1,ARZACQ ARRAZIGUET,Arzacq-Arraziguet
64064,75,64,1,ASASP ARROS,Asasp-Arros
64065,75,64,1,ASCAIN,Ascain
64066,75,64,1,ASCARAT,Ascarat
64067,75,64,1,ASSAT,Assat
64068,75,64,1,ASSON,Asson
64069,75,64,1,ASTE BEON,Aste-Béon
64070,75,64,1,ASTIS,Astis
64071,75,64,1,ATHOS ASPIS,Athos-Aspis
64072,75,64,1,AUBERTIN,Aubertin
64073,75,64,1,AUBIN,Aubin
64074,75,64,1,AUBOUS,Aubous
64075,75,64,1,AUDAUX,Audaux
64077,75,64,1,AUGA,Auga
64078,75,64,1,AURIAC,Auriac
64079,75,64,1,AURIONS IDERNES,Aurions-Idernes
64080,75,64,1,AUSSEVIELLE,Aussevielle
64081,75,64,1,AUSSURUCQ,Aussurucq
64082,75,64,1,AUTERRIVE,Auterrive
64083,75,64,1,AUTEVIELLE SAINT MARTIN BIDEREN,Autevielle-Saint-Martin-Bideren
64084,75,64,1,AYDIE,Aydie
64085,75,64,1,AYDIUS,Aydius
64086,75,64,1,AYHERRE,Ayherre
64087,75,64,0,BAIGTS DE BEARN,Baigts-de-Béarn
64088,75,64,0,BALANSUN,Balansun
64089,75,64,0,BALEIX,Baleix
64090,75,64,0,BALIRACQ MAUMUSSON,Baliracq-Maumusson
64091,75,64,0,BALIROS,Baliros
64092,75,64,0,BANCA,Banca
64093,75,64,0,BARCUS,Barcus
64094,75,64,0,BARDOS,Bardos
64095,75,64,0,BARINQUE,Barinque
64096,75,64,0,BARRAUTE CAMU,Barraute-Camu
64097,75,64,0,BARZUN,Barzun
64098,75,64,0,BASSILLON VAUZE,Bassillon-Vauzé
64099,75,64,0,BASTANES,Bastanès
64100,75,64,0,BASSUSSARRY,Bassussarry
64101,75,64,0,BAUDREIX,Baudreix
64102,75,64,0,BAYONNE,Bayonne
64103,75,64,0,BEDEILLE,Bédeille
64104,75,64,0,BEDOUS,Bedous
64105,75,64,0,BEGUIOS,Béguios
64106,75,64,0,BEHASQUE LAPISTE,Béhasque-Lapiste
64107,75,64,0,BEHORLEGUY,Béhorléguy
64108,75,64,0,BELLOCQ,Bellocq
64109,75,64,0,BENEJACQ,Bénéjacq
64110,75,64,0,BEOST,Béost
64111,75,64,0,BENTAYOU SEREE,Bentayou-Sérée
64112,75,64,0,BERENX,Bérenx
64113,75,64,0,BERGOUEY VIELLENAVE,Bergouey-Viellenave
64114,75,64,0,BERNADETS,Bernadets
64115,75,64,0,BERROGAIN LARUNS,Berrogain-Laruns
64116,75,64,0,BESCAT,Bescat
64117,75,64,0,BESINGRAND,Bésingrand
64118,75,64,0,BETRACQ,Bétracq
64119,75,64,0,BEUSTE,Beuste
64120,75,64,0,BEYRIE SUR JOYEUSE,Beyrie-sur-Joyeuse
64121,75,64,0,BEYRIE EN BEARN,Beyrie-en-Béarn
64122,75,64,0,BIARRITZ,Biarritz
64123,75,64,0,BIDACHE,Bidache
64124,75,64,0,BIDARRAY,Bidarray
64125,75,64,0,BIDART,Bidart
64126,75,64,0,BIDOS,Bidos
64127,75,64,0,BIELLE,Bielle
64128,75,64,0,BILHERES,Bilhères
64129,75,64,0,BILLERE,Billère
64130,75,64,0,BIRIATOU,Biriatou
64131,75,64,0,BIRON,Biron
64132,75,64,0,BIZANOS,Bizanos
64133,75,64,0,BOEIL BEZING,Boeil-Bezing
64134,75,64,0,BONLOC,Bonloc
64135,75,64,0,BONNUT,Bonnut
64136,75,64,0,BORCE,Borce
64137,75,64,0,BORDERES,Bordères
64138,75,64,0,BORDES,Bordes
64139,75,64,0,BOSDARROS,Bosdarros
64140,75,64,0,BOUCAU,Boucau
64141,75,64,0,BOUEILH BOUEILHO LASQUE,Boueilh-Boueilho-Lasque
64142,75,64,0,BOUGARBER,Bougarber
64143,75,64,0,BOUILLON,Bouillon
64144,75,64,0,BOUMOURT,Boumourt
64145,75,64,0,BOURDETTES,Bourdettes
64146,75,64,0,BOURNOS,Bournos
64147,75,64,0,BRISCOUS,Briscous
64148,75,64,0,BRUGES CAPBIS MIFAGET,Bruges-Capbis-Mifaget
